opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom,largo
1,0,30,5,56,5,280000.000000,209000.000000,16564.584861,556000.000000,15630.821260,8,510000.000000,1093,59
1,0,30,5,56,5,280000.000000,94000.000000,16564.584861,542000.000000,15630.821260,8,508000.000000,1093,59
1,0,30,5,56,5,280000.000000,92000.000000,16564.584861,540000.000000,15630.821260,8,507000.000000,1093,59
1,0,30,5,56,5,280000.000000,93000.000000,16564.584861,577000.000000,15630.821260,8,541000.000000,1093,59
1,1,30,5,56,5,391000.000000,359000.000000,16564.584861,353000.000000,14682.935312,6,283000.000000,297,59
1,1,30,5,56,5,391000.000000,100000.000000,16564.584861,349000.000000,14682.935312,6,306000.000000,297,59
1,1,30,5,56,5,391000.000000,104000.000000,16564.584861,365000.000000,14682.935312,6,277000.000000,297,59
1,1,30,5,56,5,391000.000000,95000.000000,16564.584861,308000.000000,14682.935312,6,273000.000000,297,59
1,1,30,5,56,5,391000.000000,94000.000000,16564.584861,305000.000000,14682.935312,6,271000.000000,297,59
1,1,30,5,56,5,391000.000000,93000.000000,16564.584861,980000.000000,14682.935312,6,919000.000000,297,59
1,1,30,5,56,5,391000.000000,98000.000000,16564.584861,310000.000000,14682.935312,6,273000.000000,297,59
1,1,30,5,56,5,391000.000000,93000.000000,16564.584861,305000.000000,14682.935312,6,269000.000000,297,59
1,1,30,5,56,5,391000.000000,92000.000000,16564.584861,304000.000000,14682.935312,6,271000.000000,297,59
1,1,30,5,56,5,391000.000000,92000.000000,16564.584861,536000.000000,14682.935312,6,413000.000000,297,59
1,0,30,5,64,5,289000.000000,126000.000000,18779.974508,3558000.000000,17367.189556,29,3482000.000000,6814,64
1,0,30,5,64,5,289000.000000,132000.000000,18779.974508,3774000.000000,17367.189556,29,3716000.000000,6814,64
1,0,30,5,64,5,289000.000000,131000.000000,18779.974508,3496000.000000,17367.189556,29,3444000.000000,6814,64
1,0,30,5,64,5,289000.000000,121000.000000,18779.974508,3269000.000000,17367.189556,29,3227000.000000,6814,64
1,0,30,5,64,5,289000.000000,112000.000000,18779.974508,3208000.000000,17367.189556,29,3168000.000000,6814,64
1,0,30,5,64,5,289000.000000,112000.000000,18779.974508,3206000.000000,17367.189556,29,3168000.000000,6814,64
1,0,30,5,64,5,289000.000000,111000.000000,18779.974508,3206000.000000,17367.189556,29,3167000.000000,6814,64
1,0,30,5,64,5,289000.000000,112000.000000,18779.974508,3207000.000000,17367.189556,29,3170000.000000,6814,64
1,0,30,5,64,5,289000.000000,151000.000000,18779.974508,3378000.000000,17367.189556,29,3280000.000000,6814,64
1,0,30,5,64,5,289000.000000,120000.000000,18779.974508,4116000.000000,17367.189556,29,4041000.000000,6814,64
1,1,30,5,64,5,355000.000000,216000.000000,18779.974508,554000.000000,18334.608069,5,469000.000000,312,64
1,1,30,5,64,5,355000.000000,221000.000000,18779.974508,364000.000000,18334.608069,5,322000.000000,312,64
1,1,30,5,64,5,355000.000000,115000.000000,18779.974508,359000.000000,18334.608069,5,321000.000000,312,64
1,1,30,5,64,5,355000.000000,112000.000000,18779.974508,359000.000000,18334.608069,5,321000.000000,312,64
1,1,30,5,64,5,355000.000000,112000.000000,18779.974508,358000.000000,18334.608069,5,321000.000000,312,64
1,1,30,5,64,5,355000.000000,111000.000000,18779.974508,359000.000000,18334.608069,5,321000.000000,312,64
1,1,30,5,64,5,355000.000000,111000.000000,18779.974508,359000.000000,18334.608069,5,322000.000000,312,64
1,1,30,5,64,5,355000.000000,111000.000000,18779.974508,455000.000000,18334.608069,5,412000.000000,312,64
1,1,30,5,64,5,355000.000000,115000.000000,18779.974508,370000.000000,18334.608069,5,321000.000000,312,64
1,1,30,5,64,5,355000.000000,114000.000000,18779.974508,359000.000000,18334.608069,5,321000.000000,312,64
1,0,30,5,62,5,277000.000000,121000.000000,18481.555224,2218000.000000,16930.514155,18,2171000.000000,4602,63
1,0,30,5,62,5,277000.000000,109000.000000,18481.555224,2180000.000000,16930.514155,18,2145000.000000,4602,63
1,0,30,5,62,5,277000.000000,108000.000000,18481.555224,2180000.000000,16930.514155,18,2144000.000000,4602,63
1,0,30,5,62,5,277000.000000,107000.000000,18481.555224,2238000.000000,16930.514155,18,2147000.000000,4602,63
1,0,30,5,62,5,277000.000000,108000.000000,18481.555224,2179000.000000,16930.514155,18,2144000.000000,4602,63
1,0,30,5,62,5,277000.000000,107000.000000,18481.555224,2364000.000000,16930.514155,18,2312000.000000,4602,63
1,0,30,5,62,5,277000.000000,110000.000000,18481.555224,4141000.000000,16930.514155,18,4036000.000000,4602,63
1,0,30,5,62,5,277000.000000,128000.000000,18481.555224,2262000.000000,16930.514155,18,2195000.000000,4602,63
1,0,30,5,62,5,277000.000000,111000.000000,18481.555224,2845000.000000,16930.514155,18,2793000.000000,4602,63
1,0,30,5,62,5,277000.000000,110000.000000,18481.555224,2284000.000000,16930.514155,18,2243000.000000,4602,63
1,1,30,5,62,5,258000.000000,113000.000000,18481.555224,506000.000000,16249.147441,13,447000.000000,428,63
1,1,30,5,62,5,258000.000000,108000.000000,18481.555224,487000.000000,16249.147441,13,454000.000000,428,63
1,1,30,5,62,5,258000.000000,205000.000000,18481.555224,640000.000000,16249.147441,13,539000.000000,428,63
1,1,30,5,62,5,258000.000000,201000.000000,18481.555224,645000.000000,16249.147441,13,529000.000000,428,63
1,1,30,5,62,5,258000.000000,124000.000000,18481.555224,486000.000000,16249.147441,13,447000.000000,428,63
1,1,30,5,62,5,258000.000000,108000.000000,18481.555224,481000.000000,16249.147441,13,446000.000000,428,63
1,1,30,5,62,5,258000.000000,106000.000000,18481.555224,482000.000000,16249.147441,13,447000.000000,428,63
1,1,30,5,62,5,258000.000000,107000.000000,18481.555224,519000.000000,16249.147441,13,472000.000000,428,63
1,1,30,5,62,5,258000.000000,110000.000000,18481.555224,484000.000000,16249.147441,13,445000.000000,428,63
1,1,30,5,62,5,258000.000000,107000.000000,18481.555224,534000.000000,16249.147441,13,450000.000000,428,63
1,0,40,5,80,5,336000.000000,172000.000000,24961.322635,5094000.000000,22905.418019,39,5037000.000000,10561,82
1,0,40,5,80,5,336000.000000,168000.000000,24961.322635,5236000.000000,22905.418019,39,5186000.000000,10561,82
1,0,40,5,80,5,336000.000000,169000.000000,24961.322635,6802000.000000,22905.418019,39,6721000.000000,10561,82
1,0,40,5,80,5,336000.000000,184000.000000,24961.322635,6050000.000000,22905.418019,39,5947000.000000,10561,82
1,0,40,5,80,5,336000.000000,170000.000000,24961.322635,5089000.000000,22905.418019,39,5027000.000000,10561,82
1,0,40,5,80,5,336000.000000,169000.000000,24961.322635,5655000.000000,22905.418019,39,5561000.000000,10561,82
1,0,40,5,80,5,336000.000000,228000.000000,24961.322635,5354000.000000,22905.418019,39,5284000.000000,10561,82
1,0,40,5,80,5,336000.000000,171000.000000,24961.322635,5114000.000000,22905.418019,39,5061000.000000,10561,82
1,0,40,5,80,5,336000.000000,170000.000000,24961.322635,7490000.000000,22905.418019,39,7432000.000000,10561,82
1,0,40,5,80,5,336000.000000,194000.000000,24961.322635,5717000.000000,22905.418019,39,5663000.000000,10561,82
1,1,40,5,80,5,355000.000000,184000.000000,24961.322635,1011000.000000,21199.636704,20,958000.000000,959,82
1,1,40,5,80,5,355000.000000,168000.000000,24961.322635,971000.000000,21199.636704,20,927000.000000,959,82
1,1,40,5,80,5,355000.000000,167000.000000,24961.322635,974000.000000,21199.636704,20,931000.000000,959,82
1,1,40,5,80,5,355000.000000,166000.000000,24961.322635,970000.000000,21199.636704,20,926000.000000,959,82
1,1,40,5,80,5,355000.000000,165000.000000,24961.322635,975000.000000,21199.636704,20,934000.000000,959,82
1,1,40,5,80,5,355000.000000,166000.000000,24961.322635,973000.000000,21199.636704,20,931000.000000,959,82
1,1,40,5,80,5,355000.000000,167000.000000,24961.322635,1015000.000000,21199.636704,20,950000.000000,959,82
1,1,40,5,80,5,355000.000000,169000.000000,24961.322635,1068000.000000,21199.636704,20,1001000.000000,959,82
1,1,40,5,80,5,355000.000000,195000.000000,24961.322635,1117000.000000,21199.636704,20,1065000.000000,959,82
1,1,40,5,80,5,355000.000000,192000.000000,24961.322635,1071000.000000,21199.636704,20,1021000.000000,959,82
1,0,40,5,80,5,364000.000000,180000.000000,24878.653160,8972000.000000,22504.478006,45,8867000.000000,17103,81
1,0,40,5,80,5,364000.000000,194000.000000,24878.653160,9309000.000000,22504.478006,45,9211000.000000,17103,81
1,0,40,5,80,5,364000.000000,168000.000000,24878.653160,8904000.000000,22504.478006,45,8815000.000000,17103,81
1,0,40,5,80,5,364000.000000,167000.000000,24878.653160,8246000.000000,22504.478006,45,8171000.000000,17103,81
1,0,40,5,80,5,364000.000000,165000.000000,24878.653160,8129000.000000,22504.478006,45,8081000.000000,17103,81
1,0,40,5,80,5,364000.000000,164000.000000,24878.653160,8179000.000000,22504.478006,45,8134000.000000,17103,81
1,0,40,5,80,5,364000.000000,164000.000000,24878.653160,8126000.000000,22504.478006,45,8078000.000000,17103,81
1,0,40,5,80,5,364000.000000,162000.000000,24878.653160,8125000.000000,22504.478006,45,8078000.000000,17103,81
1,0,40,5,80,5,364000.000000,206000.000000,24878.653160,10745000.000000,22504.478006,45,10694000.000000,17103,81
1,0,40,5,80,5,364000.000000,176000.000000,24878.653160,10404000.000000,22504.478006,45,10343000.000000,17103,81
1,1,40,5,80,5,383000.000000,194000.000000,24878.653160,787000.000000,23124.603205,10,728000.000000,666,81
1,1,40,5,80,5,383000.000000,188000.000000,24878.653160,760000.000000,23124.603205,10,713000.000000,666,81
1,1,40,5,80,5,383000.000000,175000.000000,24878.653160,723000.000000,23124.603205,10,677000.000000,666,81
1,1,40,5,80,5,383000.000000,175000.000000,24878.653160,720000.000000,23124.603205,10,676000.000000,666,81
1,1,40,5,80,5,383000.000000,174000.000000,24878.653160,675000.000000,23124.603205,10,633000.000000,666,81
1,1,40,5,80,5,383000.000000,163000.000000,24878.653160,756000.000000,23124.603205,10,678000.000000,666,81
1,1,40,5,80,5,383000.000000,166000.000000,24878.653160,676000.000000,23124.603205,10,632000.000000,666,81
1,1,40,5,80,5,383000.000000,165000.000000,24878.653160,674000.000000,23124.603205,10,633000.000000,666,81
1,1,40,5,80,5,383000.000000,164000.000000,24878.653160,676000.000000,23124.603205,10,635000.000000,666,81
1,1,40,5,80,5,383000.000000,163000.000000,24878.653160,675000.000000,23124.603205,10,634000.000000,666,81
1,0,40,5,82,5,339000.000000,180000.000000,23313.463544,7305000.000000,21364.479656,43,7249000.000000,15386,83
1,0,40,5,82,5,339000.000000,177000.000000,23313.463544,9137000.000000,21364.479656,43,9040000.000000,15386,83
1,0,40,5,82,5,339000.000000,188000.000000,23313.463544,8060000.000000,21364.479656,43,7974000.000000,15386,83
1,0,40,5,82,5,339000.000000,177000.000000,23313.463544,7283000.000000,21364.479656,43,7233000.000000,15386,83
1,0,40,5,82,5,339000.000000,175000.000000,23313.463544,8109000.000000,21364.479656,43,8037000.000000,15386,83
1,0,40,5,82,5,339000.000000,179000.000000,23313.463544,7282000.000000,21364.479656,43,7234000.000000,15386,83
1,0,40,5,82,5,339000.000000,177000.000000,23313.463544,10649000.000000,21364.479656,43,10572000.000000,15386,83
1,0,40,5,82,5,339000.000000,190000.000000,23313.463544,7437000.000000,21364.479656,43,7368000.000000,15386,83
1,0,40,5,82,5,339000.000000,178000.000000,23313.463544,7696000.000000,21364.479656,43,7619000.000000,15386,83
1,0,40,5,82,5,339000.000000,180000.000000,23313.463544,7392000.000000,21364.479656,43,7329000.000000,15386,83
1,1,40,5,82,5,339000.000000,179000.000000,23313.463544,801000.000000,22235.811557,8,747000.000000,828,83
1,1,40,5,82,5,339000.000000,176000.000000,23313.463544,788000.000000,22235.811557,8,745000.000000,828,83
1,1,40,5,82,5,339000.000000,175000.000000,23313.463544,789000.000000,22235.811557,8,745000.000000,828,83
1,1,40,5,82,5,339000.000000,175000.000000,23313.463544,787000.000000,22235.811557,8,745000.000000,828,83
1,1,40,5,82,5,339000.000000,175000.000000,23313.463544,788000.000000,22235.811557,8,745000.000000,828,83
1,1,40,5,82,5,339000.000000,174000.000000,23313.463544,994000.000000,22235.811557,8,926000.000000,828,83
1,1,40,5,82,5,339000.000000,179000.000000,23313.463544,973000.000000,22235.811557,8,894000.000000,828,83
1,1,40,5,82,5,339000.000000,296000.000000,23313.463544,807000.000000,22235.811557,8,746000.000000,828,83
1,1,40,5,82,5,339000.000000,197000.000000,23313.463544,1016000.000000,22235.811557,8,943000.000000,828,83
1,1,40,5,82,5,339000.000000,237000.000000,23313.463544,830000.000000,22235.811557,8,747000.000000,828,83
1,0,40,5,70,5,317000.000000,139000.000000,23393.283644,3556000.000000,21878.502980,25,3502000.000000,7200,76
1,0,40,5,70,5,317000.000000,135000.000000,23393.283644,3656000.000000,21878.502980,25,3606000.000000,7200,76
1,0,40,5,70,5,317000.000000,136000.000000,23393.283644,5706000.000000,21878.502980,25,5592000.000000,7200,76
1,0,40,5,70,5,317000.000000,160000.000000,23393.283644,4558000.000000,21878.502980,25,4474000.000000,7200,76
1,0,40,5,70,5,317000.000000,137000.000000,23393.283644,3551000.000000,21878.502980,25,3503000.000000,7200,76
1,0,40,5,70,5,317000.000000,137000.000000,23393.283644,4186000.000000,21878.502980,25,4123000.000000,7200,76
1,0,40,5,70,5,317000.000000,138000.000000,23393.283644,3649000.000000,21878.502980,25,3591000.000000,7200,76
1,0,40,5,70,5,317000.000000,135000.000000,23393.283644,3597000.000000,21878.502980,25,3554000.000000,7200,76
1,0,40,5,70,5,317000.000000,134000.000000,23393.283644,3593000.000000,21878.502980,25,3551000.000000,7200,76
1,0,40,5,70,5,317000.000000,133000.000000,23393.283644,3606000.000000,21878.502980,25,3561000.000000,7200,76
1,1,40,5,70,5,308000.000000,139000.000000,23393.283644,1691000.000000,19697.181577,22,1640000.000000,2038,76
1,1,40,5,70,5,308000.000000,135000.000000,23393.283644,1679000.000000,19697.181577,22,1636000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1682000.000000,19697.181577,22,1640000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1774000.000000,19697.181577,22,1729000.000000,2038,76
1,1,40,5,70,5,308000.000000,136000.000000,23393.283644,1680000.000000,19697.181577,22,1639000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1676000.000000,19697.181577,22,1635000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1678000.000000,19697.181577,22,1636000.000000,2038,76
1,1,40,5,70,5,308000.000000,131000.000000,23393.283644,1678000.000000,19697.181577,22,1637000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1679000.000000,19697.181577,22,1639000.000000,2038,76
1,1,40,5,70,5,308000.000000,133000.000000,23393.283644,1676000.000000,19697.181577,22,1634000.000000,2038,76
1,0,40,5,82,5,342000.000000,179000.000000,21875.427809,6382000.000000,19825.642048,35,6278000.000000,9379,83
1,0,40,5,82,5,342000.000000,188000.000000,21875.427809,5269000.000000,19825.642048,35,5177000.000000,9379,83
1,0,40,5,82,5,342000.000000,177000.000000,21875.427809,5179000.000000,19825.642048,35,5086000.000000,9379,83
1,0,40,5,82,5,342000.000000,177000.000000,21875.427809,4515000.000000,19825.642048,35,4455000.000000,9379,83
1,0,40,5,82,5,342000.000000,174000.000000,21875.427809,4479000.000000,19825.642048,35,4432000.000000,9379,83
1,0,40,5,82,5,342000.000000,172000.000000,21875.427809,4496000.000000,19825.642048,35,4452000.000000,9379,83
1,0,40,5,82,5,342000.000000,173000.000000,21875.427809,4478000.000000,19825.642048,35,4433000.000000,9379,83
1,0,40,5,82,5,342000.000000,172000.000000,21875.427809,6557000.000000,19825.642048,35,6501000.000000,9379,83
1,0,40,5,82,5,342000.000000,202000.000000,21875.427809,5144000.000000,19825.642048,35,5092000.000000,9379,83
1,0,40,5,82,5,342000.000000,185000.000000,21875.427809,4706000.000000,19825.642048,35,4656000.000000,9379,83
1,1,40,5,82,5,362000.000000,190000.000000,21875.427809,1094000.000000,20657.489995,10,1040000.000000,962,83
1,1,40,5,82,5,362000.000000,173000.000000,21875.427809,1017000.000000,20657.489995,10,973000.000000,962,83
1,1,40,5,82,5,362000.000000,172000.000000,21875.427809,1018000.000000,20657.489995,10,975000.000000,962,83
1,1,40,5,82,5,362000.000000,172000.000000,21875.427809,1016000.000000,20657.489995,10,974000.000000,962,83
1,1,40,5,82,5,362000.000000,172000.000000,21875.427809,1617000.000000,20657.489995,10,1535000.000000,962,83
1,1,40,5,82,5,362000.000000,381000.000000,21875.427809,1038000.000000,20657.489995,10,976000.000000,962,83
1,1,40,5,82,5,362000.000000,178000.000000,21875.427809,1182000.000000,20657.489995,10,1117000.000000,962,83
1,1,40,5,82,5,362000.000000,178000.000000,21875.427809,1084000.000000,20657.489995,10,1029000.000000,962,83
1,1,40,5,82,5,362000.000000,284000.000000,21875.427809,1429000.000000,20657.489995,10,1316000.000000,962,83
1,1,40,5,82,5,362000.000000,234000.000000,21875.427809,1970000.000000,20657.489995,10,1814000.000000,962,83
1,0,50,5,110,5,493000.000000,325000.000000,31067.310434,17961000.000000,28842.857130,50,17856000.000000,30571,109
1,0,50,5,110,5,493000.000000,299000.000000,31067.310434,15755000.000000,28842.857130,50,15669000.000000,30571,109
1,0,50,5,110,5,493000.000000,327000.000000,31067.310434,14523000.000000,28842.857130,50,14449000.000000,30571,109
1,0,50,5,110,5,493000.000000,298000.000000,31067.310434,14485000.000000,28842.857130,50,14416000.000000,30571,109
1,0,50,5,110,5,493000.000000,296000.000000,31067.310434,14466000.000000,28842.857130,50,14413000.000000,30571,109
1,0,50,5,110,5,493000.000000,296000.000000,31067.310434,14527000.000000,28842.857130,50,14476000.000000,30571,109
1,0,50,5,110,5,493000.000000,297000.000000,31067.310434,14583000.000000,28842.857130,50,14528000.000000,30571,109
1,0,50,5,110,5,493000.000000,299000.000000,31067.310434,14463000.000000,28842.857130,50,14408000.000000,30571,109
1,0,50,5,110,5,493000.000000,296000.000000,31067.310434,14531000.000000,28842.857130,50,14479000.000000,30571,109
1,0,50,5,110,5,493000.000000,296000.000000,31067.310434,14468000.000000,28842.857130,50,14416000.000000,30571,109
1,1,50,5,110,5,473000.000000,322000.000000,31067.310434,2250000.000000,27415.921856,26,2187000.000000,2208,109
1,1,50,5,110,5,473000.000000,298000.000000,31067.310434,2166000.000000,27415.921856,26,2116000.000000,2208,109
1,1,50,5,110,5,473000.000000,296000.000000,31067.310434,2236000.000000,27415.921856,26,2186000.000000,2208,109
1,1,50,5,110,5,473000.000000,297000.000000,31067.310434,2160000.000000,27415.921856,26,2110000.000000,2208,109
1,1,50,5,110,5,473000.000000,296000.000000,31067.310434,2159000.000000,27415.921856,26,2111000.000000,2208,109
1,1,50,5,110,5,473000.000000,295000.000000,31067.310434,2165000.000000,27415.921856,26,2118000.000000,2208,109
1,1,50,5,110,5,473000.000000,296000.000000,31067.310434,2160000.000000,27415.921856,26,2111000.000000,2208,109
1,1,50,5,110,5,473000.000000,295000.000000,31067.310434,2159000.000000,27415.921856,26,2114000.000000,2208,109
1,1,50,5,110,5,473000.000000,295000.000000,31067.310434,2162000.000000,27415.921856,26,2115000.000000,2208,109
1,1,50,5,110,5,473000.000000,295000.000000,31067.310434,2159000.000000,27415.921856,26,2112000.000000,2208,109
1,0,50,5,98,5,649000.000000,244000.000000,29183.869261,7625000.000000,27674.220006,34,7549000.000000,14211,101
1,0,50,5,98,5,649000.000000,242000.000000,29183.869261,7536000.000000,27674.220006,34,7464000.000000,14211,101
1,0,50,5,98,5,649000.000000,242000.000000,29183.869261,6818000.000000,27674.220006,34,6768000.000000,14211,101
1,0,50,5,98,5,649000.000000,238000.000000,29183.869261,6991000.000000,27674.220006,34,6934000.000000,14211,101
1,0,50,5,98,5,649000.000000,283000.000000,29183.869261,7745000.000000,27674.220006,34,7626000.000000,14211,101
1,0,50,5,98,5,649000.000000,336000.000000,29183.869261,7503000.000000,27674.220006,34,7426000.000000,14211,101
1,0,50,5,98,5,649000.000000,243000.000000,29183.869261,6876000.000000,27674.220006,34,6797000.000000,14211,101
1,0,50,5,98,5,649000.000000,240000.000000,29183.869261,6834000.000000,27674.220006,34,6775000.000000,14211,101
1,0,50,5,98,5,649000.000000,239000.000000,29183.869261,6961000.000000,27674.220006,34,6914000.000000,14211,101
1,0,50,5,98,5,649000.000000,239000.000000,29183.869261,6962000.000000,27674.220006,34,6911000.000000,14211,101
1,1,50,5,98,5,443000.000000,260000.000000,29183.869261,1899000.000000,26541.634102,19,1842000.000000,1926,101
1,1,50,5,98,5,443000.000000,239000.000000,29183.869261,1899000.000000,26541.634102,19,1852000.000000,1926,101
1,1,50,5,98,5,443000.000000,238000.000000,29183.869261,1902000.000000,26541.634102,19,1854000.000000,1926,101
1,1,50,5,98,5,443000.000000,497000.000000,29183.869261,1958000.000000,26541.634102,19,1850000.000000,1926,101
1,1,50,5,98,5,443000.000000,279000.000000,29183.869261,2143000.000000,26541.634102,19,2086000.000000,1926,101
1,1,50,5,98,5,443000.000000,341000.000000,29183.869261,2140000.000000,26541.634102,19,2080000.000000,1926,101
1,1,50,5,98,5,443000.000000,274000.000000,29183.869261,2011000.000000,26541.634102,19,1960000.000000,1926,101
1,1,50,5,98,5,443000.000000,254000.000000,29183.869261,1957000.000000,26541.634102,19,1906000.000000,1926,101
1,1,50,5,98,5,443000.000000,238000.000000,29183.869261,1870000.000000,26541.634102,19,1823000.000000,1926,101
1,1,50,5,98,5,443000.000000,238000.000000,29183.869261,1881000.000000,26541.634102,19,1835000.000000,1926,101
1,0,50,5,92,5,422000.000000,220000.000000,27321.534759,8466000.000000,25734.550842,31,8366000.000000,13462,98
1,0,50,5,92,5,422000.000000,269000.000000,27321.534759,7477000.000000,25734.550842,31,7347000.000000,13462,98
1,0,50,5,92,5,422000.000000,217000.000000,27321.534759,8023000.000000,25734.550842,31,7937000.000000,13462,98
1,0,50,5,92,5,422000.000000,421000.000000,27321.534759,7500000.000000,25734.550842,31,7442000.000000,13462,98
1,0,50,5,92,5,422000.000000,230000.000000,27321.534759,6870000.000000,25734.550842,31,6820000.000000,13462,98
1,0,50,5,92,5,422000.000000,214000.000000,27321.534759,6631000.000000,25734.550842,31,6588000.000000,13462,98
1,0,50,5,92,5,422000.000000,214000.000000,27321.534759,6726000.000000,25734.550842,31,6679000.000000,13462,98
1,0,50,5,92,5,422000.000000,214000.000000,27321.534759,6728000.000000,25734.550842,31,6680000.000000,13462,98
1,0,50,5,92,5,422000.000000,214000.000000,27321.534759,6726000.000000,25734.550842,31,6679000.000000,13462,98
1,0,50,5,92,5,422000.000000,214000.000000,27321.534759,6992000.000000,25734.550842,31,6918000.000000,13462,98
1,1,50,5,92,5,427000.000000,235000.000000,27321.534759,1915000.000000,22373.597319,33,1857000.000000,2138,98
1,1,50,5,92,5,427000.000000,216000.000000,27321.534759,1925000.000000,22373.597319,33,1878000.000000,2138,98
1,1,50,5,92,5,427000.000000,214000.000000,27321.534759,1928000.000000,22373.597319,33,1880000.000000,2138,98
1,1,50,5,92,5,427000.000000,218000.000000,27321.534759,1878000.000000,22373.597319,33,1819000.000000,2138,98
1,1,50,5,92,5,427000.000000,215000.000000,27321.534759,1865000.000000,22373.597319,33,1818000.000000,2138,98
1,1,50,5,92,5,427000.000000,215000.000000,27321.534759,1864000.000000,22373.597319,33,1818000.000000,2138,98
1,1,50,5,92,5,427000.000000,214000.000000,27321.534759,1904000.000000,22373.597319,33,1851000.000000,2138,98
1,1,50,5,92,5,427000.000000,216000.000000,27321.534759,1895000.000000,22373.597319,33,1844000.000000,2138,98
1,1,50,5,92,5,427000.000000,214000.000000,27321.534759,1923000.000000,22373.597319,33,1877000.000000,2138,98
1,1,50,5,92,5,427000.000000,213000.000000,27321.534759,1866000.000000,22373.597319,33,1819000.000000,2138,98
1,0,50,5,110,5,2257000.000000,334000.000000,31727.361584,20925000.000000,29799.891728,56,20820000.000000,34004,109
1,0,50,5,110,5,2257000.000000,464000.000000,31727.361584,17978000.000000,29799.891728,56,17889000.000000,34004,109
1,0,50,5,110,5,2257000.000000,320000.000000,31727.361584,16157000.000000,29799.891728,56,16071000.000000,34004,109
1,0,50,5,110,5,2257000.000000,297000.000000,31727.361584,19647000.000000,29799.891728,56,19565000.000000,34004,109
1,0,50,5,110,5,2257000.000000,299000.000000,31727.361584,17370000.000000,29799.891728,56,17295000.000000,34004,109
1,0,50,5,110,5,2257000.000000,298000.000000,31727.361584,16035000.000000,29799.891728,56,15965000.000000,34004,109
1,0,50,5,110,5,2257000.000000,298000.000000,31727.361584,15975000.000000,29799.891728,56,15909000.000000,34004,109
1,0,50,5,110,5,2257000.000000,297000.000000,31727.361584,15945000.000000,29799.891728,56,15877000.000000,34004,109
1,0,50,5,110,5,2257000.000000,297000.000000,31727.361584,16050000.000000,29799.891728,56,15986000.000000,34004,109
1,0,50,5,110,5,2257000.000000,298000.000000,31727.361584,15976000.000000,29799.891728,56,15911000.000000,34004,109
1,1,50,5,110,5,507000.000000,344000.000000,31727.361584,2102000.000000,27575.239039,18,2037000.000000,1693,109
1,1,50,5,110,5,507000.000000,334000.000000,31727.361584,1934000.000000,27575.239039,18,1881000.000000,1693,109
1,1,50,5,110,5,507000.000000,315000.000000,31727.361584,3261000.000000,27575.239039,18,3168000.000000,1693,109
1,1,50,5,110,5,507000.000000,573000.000000,31727.361584,2127000.000000,27575.239039,18,2034000.000000,1693,109
1,1,50,5,110,5,507000.000000,341000.000000,31727.361584,2089000.000000,27575.239039,18,2017000.000000,1693,109
1,1,50,5,110,5,507000.000000,340000.000000,31727.361584,2066000.000000,27575.239039,18,2009000.000000,1693,109
1,1,50,5,110,5,507000.000000,315000.000000,31727.361584,1934000.000000,27575.239039,18,1878000.000000,1693,109
1,1,50,5,110,5,507000.000000,366000.000000,31727.361584,1815000.000000,27575.239039,18,1763000.000000,1693,109
1,1,50,5,110,5,507000.000000,304000.000000,31727.361584,2273000.000000,27575.239039,18,2191000.000000,1693,109
1,1,50,5,110,5,507000.000000,298000.000000,31727.361584,2843000.000000,27575.239039,18,2735000.000000,1693,109
1,0,50,5,96,5,420000.000000,239000.000000,30804.356345,7908000.000000,29747.849542,30,7806000.000000,15153,101
1,0,50,5,96,5,420000.000000,420000.000000,30804.356345,7551000.000000,29747.849542,30,7448000.000000,15153,101
1,0,50,5,96,5,420000.000000,237000.000000,30804.356345,7429000.000000,29747.849542,30,7375000.000000,15153,101
1,0,50,5,96,5,420000.000000,236000.000000,30804.356345,10103000.000000,29747.849542,30,10022000.000000,15153,101
1,0,50,5,96,5,420000.000000,258000.000000,30804.356345,10547000.000000,29747.849542,30,10448000.000000,15153,101
1,0,50,5,96,5,420000.000000,275000.000000,30804.356345,9470000.000000,29747.849542,30,9381000.000000,15153,101
1,0,50,5,96,5,420000.000000,351000.000000,30804.356345,7613000.000000,29747.849542,30,7551000.000000,15153,101
1,0,50,5,96,5,420000.000000,237000.000000,30804.356345,7306000.000000,29747.849542,30,7255000.000000,15153,101
1,0,50,5,96,5,420000.000000,235000.000000,30804.356345,7319000.000000,29747.849542,30,7256000.000000,15153,101
1,0,50,5,96,5,420000.000000,235000.000000,30804.356345,7430000.000000,29747.849542,30,7375000.000000,15153,101
1,1,50,5,96,5,407000.000000,246000.000000,30804.356345,2709000.000000,28350.802729,23,2653000.000000,2790,101
1,1,50,5,96,5,407000.000000,235000.000000,30804.356345,2721000.000000,28350.802729,23,2670000.000000,2790,101
